Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time (UTC),Year,Month,Day,Time (UTC),Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Precip. Amount (mm),Precip. Amount Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-03-31 23:00,2022,3,31,23:00,10.8,,7.9,,82,,0,,16,,17,,,,98.13,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-01 00:00,2022,12,1,00:00,3.5,,-0.9,,73,,0,,26,,29,,,,99.25,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-01 01:00,2022,12,1,01:00,2.7,,-2.3,,70,,0,,24,,25,,,,99.37,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-01 02:00,2022,12,1,02:00,1.3,,-1.8,,80,,0,,25,,19,,,,99.47,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-01 03:00,2022,12,1,03:00,1.1,,-4.6,,66,,0,,24,,22,,,,99.51,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-01 04:00,2022,12,1,04:00,0.5,,-6,,62,,0,,24,,23,,,,99.57,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-01 05:00,2022,12,1,05:00,0.2,,-5.9,,64,,0,,24,,23,,,,99.61,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-01 06:00,2022,12,1,06:00,-0.3,,-5.7,,67,,0,,24,,18,,,,99.65,,,,-5,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-01 07:00,2022,12,1,07:00,-0.5,,-6.1,,66,,0,,24,,24,,,,99.71,,,,-6,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-01 08:00,2022,12,1,08:00,-0.6,,-6,,67,,0,,24,,24,,,,99.74,,,,-7,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-01 09:00,2022,12,1,09:00,-0.3,,-6.2,,65,,0,,24,,25,,,,99.79,,,,-6,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-01 10:00,2022,12,1,10:00,-0.2,,-5.8,,66,,0,,24,,26,,,,99.87,,,,-6,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-01 11:00,2022,12,1,11:00,-0.6,,-4.6,,75,,0,,23,,23,,,,99.96,,,,-6,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-01 12:00,2022,12,1,12:00,-0.6,,-4.1,,77,,0,,25,,20,,,,100.06,,,,-6,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-01 13:00,2022,12,1,13:00,0.1,,-5.8,,64,,0,,29,,20,,,,100.24,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-01 14:00,2022,12,1,14:00,-0.6,,-5.1,,72,,0,,28,,31,,,,100.45,,,,-7,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-01 15:00,2022,12,1,15:00,0.4,,-7.9,,54,,0,,29,,28,,,,100.6,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-01 16:00,2022,12,1,16:00,0.5,,-8.8,,50,,0,,30,,30,,,,100.75,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-01 17:00,2022,12,1,17:00,0.8,,-8,,51,,0,,29,,26,,,,100.89,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-01 18:00,2022,12,1,18:00,1,,-6.8,,56,,0,,29,,25,,,,100.95,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-01 19:00,2022,12,1,19:00,0.9,,-8.4,,50,,0,,29,,27,,,,101.04,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-01 20:00,2022,12,1,20:00,1.3,,-8.7,,47,,0,,30,,25,,,,101.18,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-01 21:00,2022,12,1,21:00,0.9,,-8.4,,50,,0,,29,,25,,,,101.34,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-01 22:00,2022,12,1,22:00,0.5,,-8,,53,,0,,30,,14,,,,101.47,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-01 23:00,2022,12,1,23:00,-0.6,,-7.6,,59,,0,,29,,5,,,,101.59,,,,-2,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-02 00:00,2022,12,2,00:00,-0.8,,-7.4,,61,,0,,28,,8,,,,101.67,,,,-4,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-02 01:00,2022,12,2,01:00,-1.3,,-7.2,,64,,0,,29,,4,,,,101.72,,,,-3,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-02 02:00,2022,12,2,02:00,-1.4,,-7.1,,65,,0,,28,,7,,,,101.75,,,,-4,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-02 03:00,2022,12,2,03:00,-1.5,,-7.2,,65,,0,,28,,7,,,,101.79,,,,-4,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-02 04:00,2022,12,2,04:00,-2.8,,-7,,73,,0,,22,,6,,,,101.8,,,,-5,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-02 05:00,2022,12,2,05:00,-3.6,,-7.3,,75,,0,,24,,3,,,,101.87,,,,-5,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-02 06:00,2022,12,2,06:00,-4.2,,-6.7,,83,,0,,23,,8,,,,101.91,,,,-8,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-02 07:00,2022,12,2,07:00,-3,,-5.7,,81,,0,,20,,9,,,,101.89,,,,-7,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-02 08:00,2022,12,2,08:00,-2.1,,-5.9,,75,,0,,,,0,,,,101.93,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-02 09:00,2022,12,2,09:00,-2.5,,-5.2,,82,,0,,18,,6,,,,101.88,,,,-5,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-02 10:00,2022,12,2,10:00,-1.7,,-4,,84,,0,,23,,4,,,,101.94,,,,-3,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-02 11:00,2022,12,2,11:00,-1.6,,-3.6,,86,,0,,19,,6,,,,101.93,,,,-4,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-02 12:00,2022,12,2,12:00,-1.4,,-3.6,,85,,0,,21,,10,,,,101.91,,,,-5,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-02 13:00,2022,12,2,13:00,-0.9,,-3.6,,82,,0,,21,,9,,,,101.9,,,,-4,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-02 14:00,2022,12,2,14:00,0.5,,-4,,72,,0,,19,,18,,,,101.87,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-02 15:00,2022,12,2,15:00,1.6,,-3.6,,68,,0,,20,,12,,,,101.85,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-02 16:00,2022,12,2,16:00,2,,-3.3,,68,,0,,19,,19,,,,101.78,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-02 17:00,2022,12,2,17:00,2.1,,-2.6,,71,,0,,18,,21,,,,101.7,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-02 18:00,2022,12,2,18:00,2.4,,-3.4,,66,,0,,18,,19,,,,101.59,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-02 19:00,2022,12,2,19:00,2.1,,-4.1,,63,,0,,16,,17,,,,101.48,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-02 20:00,2022,12,2,20:00,2.1,,-4.5,,61,,0,,15,,15,,,,101.43,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-02 21:00,2022,12,2,21:00,2,,-4.5,,62,,0,,13,,14,,,,101.39,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-02 22:00,2022,12,2,22:00,2.2,,-4.3,,62,,0,,12,,12,,,,101.36,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-02 23:00,2022,12,2,23:00,2.4,,-4.2,,62,,0,,12,,13,,,,101.26,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-03 00:00,2022,12,3,00:00,2.5,,-4.4,,60,,0,,13,,11,,,,101.19,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-03 01:00,2022,12,3,01:00,2.9,,-4.6,,58,,0,,12,,12,,,,101.07,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-03 02:00,2022,12,3,02:00,3,,-4.4,,58,,0.1,,14,,11,,,,100.98,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-03 03:00,2022,12,3,03:00,2.3,,-2.7,,69,,0.4,,13,,7,,,,100.87,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-03 04:00,2022,12,3,04:00,2.7,,-2.7,,68,,0,,12,,13,,,,100.66,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-03 05:00,2022,12,3,05:00,3,,-2.7,,66,,0,,12,,6,,,,100.7,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-03 06:00,2022,12,3,06:00,2.8,,-2.5,,68,,0,,12,,5,,,,100.59,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-03 07:00,2022,12,3,07:00,3.1,,-2.5,,67,,0,,12,,9,,,,100.44,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-03 08:00,2022,12,3,08:00,2.7,,-2.1,,70,,0,,11,,9,,,,100.32,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-03 09:00,2022,12,3,09:00,3.8,,-2.1,,65,,0.1,,16,,12,,,,100.17,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-03 10:00,2022,12,3,10:00,4.8,,-1.9,,62,,0,,17,,16,,,,100.03,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-03 11:00,2022,12,3,11:00,5.1,,-1,,65,,0,,17,,14,,,,99.96,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-03 12:00,2022,12,3,12:00,5.5,,-0.3,,66,,0,,18,,16,,,,99.87,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-03 13:00,2022,12,3,13:00,6.1,,0.5,,67,,0,,19,,19,,,,99.77,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-03 14:00,2022,12,3,14:00,6.6,,3.2,,79,,0,,20,,27,,,,99.7,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-03 15:00,2022,12,3,15:00,6.9,,3.7,,80,,0,,20,,26,,,,99.58,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-03 16:00,2022,12,3,16:00,7.2,,4.7,,84,,0,,20,,26,,,,99.44,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-03 17:00,2022,12,3,17:00,8.1,,5.8,,86,,0,,20,,27,,,,99.22,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-03 18:00,2022,12,3,18:00,8.2,,6.9,,92,,0.5,,20,,28,,,,99.07,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-03 19:00,2022,12,3,19:00,8.9,,7.6,,91,,1.4,,22,,31,,,,99.05,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-03 20:00,2022,12,3,20:00,5.7,,4.1,,89,,1,,27,,45,,,,99.35,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-03 21:00,2022,12,3,21:00,5.3,,0.8,,73,,1,,27,,37,,,,99.7,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-03 22:00,2022,12,3,22:00,4.7,,0.2,,73,,0,,27,,29,,,,99.95,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-03 23:00,2022,12,3,23:00,4.2,,-0.5,,71,,0,,27,,27,,,,100.14,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-04 00:00,2022,12,4,00:00,3.3,,-1.4,,71,,0,,30,,27,,,,100.35,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-04 01:00,2022,12,4,01:00,1.8,,-3.8,,66,,0,,30,,26,,,,100.57,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-04 02:00,2022,12,4,02:00,1.1,,-5.4,,62,,0,,29,,27,,,,100.69,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-04 03:00,2022,12,4,03:00,0.2,,-6.7,,60,,0,,30,,26,,,,100.83,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-04 04:00,2022,12,4,04:00,-0.7,,-7.1,,62,,0,,30,,26,,,,100.94,,,,-7,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-04 05:00,2022,12,4,05:00,-1.5,,-7.8,,62,,0,,30,,16,,,,101,,,,-6,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-04 06:00,2022,12,4,06:00,-2.1,,-9.3,,58,,0,,29,,23,,,,101.05,,,,-8,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-04 07:00,2022,12,4,07:00,-2.6,,-9.1,,61,,0,,29,,16,,,,101.11,,,,-8,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-04 08:00,2022,12,4,08:00,-2.8,,-10.1,,57,,0,,31,,24,,,,101.21,,,,-9,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-04 09:00,2022,12,4,09:00,-3.6,,-10.1,,61,,0,,29,,13,,,,101.21,,,,-8,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-04 10:00,2022,12,4,10:00,-4.1,,-10.2,,63,,0,,29,,13,,,,101.27,,,,-9,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-04 11:00,2022,12,4,11:00,-4.5,,-10.5,,63,,0,,28,,12,,,,101.27,,,,-9,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-04 12:00,2022,12,4,12:00,-4.8,,-10.7,,63,,0,,28,,12,,,,101.28,,,,-10,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-04 13:00,2022,12,4,13:00,-4.2,,-10.3,,62,,0,,28,,6,,,,101.27,,,,-7,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-04 14:00,2022,12,4,14:00,-3.8,,-10.1,,62,,0,,,,0,,,,101.23,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-04 15:00,2022,12,4,15:00,-3.3,,-11.5,,53,,0,,19,,3,,,,101.15,,,,-5,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-04 16:00,2022,12,4,16:00,-2.9,,-10.1,,57,,0,,14,,6,,,,101.06,,,,-5,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-04 17:00,2022,12,4,17:00,-2.2,,-8.7,,61,,0,,18,,10,,,,100.98,,,,-6,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-04 18:00,2022,12,4,18:00,-1.1,,-7,,64,,0,,14,,12,,,,100.84,,,,-5,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-04 19:00,2022,12,4,19:00,-0.1,,-5.3,,68,,0,,14,,7,,,,100.75,,,,-3,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-04 20:00,2022,12,4,20:00,1.2,,-6.8,,55,,0,,21,,19,,,,100.65,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-04 21:00,2022,12,4,21:00,0.9,,-6.3,,59,,0,,20,,15,,,,100.6,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-04 22:00,2022,12,4,22:00,-0.2,,-5.8,,66,,0,,21,,12,,,,100.61,,,,-4,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-04 23:00,2022,12,4,23:00,0.2,,-5.2,,67,,0,,22,,26,,,,100.62,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-05 00:00,2022,12,5,00:00,-0.5,,-5.5,,69,,0,,22,,23,,,,100.64,,,,-6,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-05 01:00,2022,12,5,01:00,-0.6,,-5.8,,68,,0,,21,,17,,,,100.64,,,,-6,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-05 02:00,2022,12,5,02:00,-1.2,,-5.8,,71,,0,,21,,11,,,,100.58,,,,-5,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-05 03:00,2022,12,5,03:00,-0.9,,-5.7,,70,,0,,19,,7,,,,100.54,,,,-3,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-05 04:00,2022,12,5,04:00,-0.2,,-5.9,,66,,0,,22,,11,,,,100.53,,,,-4,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-05 05:00,2022,12,5,05:00,-0.3,,-5.3,,69,,0,,21,,17,,,,100.5,,,,-5,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-05 06:00,2022,12,5,06:00,-0.1,,-5.4,,67,,0,,21,,13,,,,100.51,,,,-4,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-05 07:00,2022,12,5,07:00,0.6,,-3.8,,72,,0,,20,,16,,,,100.5,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-05 08:00,2022,12,5,08:00,0.7,,-3.4,,74,,0,,20,,16,,,,100.49,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-05 09:00,2022,12,5,09:00,0.7,,-3.3,,74,,0,,19,,19,,,,100.46,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-05 10:00,2022,12,5,10:00,1.1,,-3.5,,71,,0,,20,,25,,,,100.4,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-05 11:00,2022,12,5,11:00,0.8,,-3.5,,73,,0,,21,,22,,,,100.45,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-05 12:00,2022,12,5,12:00,0.4,,-3.4,,76,,0,,20,,21,,,,100.49,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-05 13:00,2022,12,5,13:00,0.4,,-3.3,,76,,0,,21,,16,,,,100.53,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-05 14:00,2022,12,5,14:00,2.2,,-2.9,,69,,0,,21,,22,,,,100.57,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-05 15:00,2022,12,5,15:00,2.4,,-3.1,,67,,0,,18,,14,,,,100.58,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-05 16:00,2022,12,5,16:00,4.2,,-2.3,,62,,0,,21,,18,,,,100.56,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-05 17:00,2022,12,5,17:00,4.1,,-3.2,,59,,0,,22,,17,,,,100.53,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-05 18:00,2022,12,5,18:00,5.3,,-4.4,,49,,0,,21,,18,,,,100.5,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-05 19:00,2022,12,5,19:00,4.8,,-3.6,,55,,0,,21,,23,,,,100.56,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-05 20:00,2022,12,5,20:00,4.2,,-3.7,,56,,0,,20,,16,,,,100.63,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-05 21:00,2022,12,5,21:00,4,,-4.1,,55,,0,,20,,26,,,,100.68,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-05 22:00,2022,12,5,22:00,3.8,,-4.6,,54,,0,,20,,19,,,,100.76,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-05 23:00,2022,12,5,23:00,3.6,,-4.8,,54,,0,,21,,17,,,,100.81,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-06 00:00,2022,12,6,00:00,3.7,,-5.8,,50,,0,,19,,11,,,,100.86,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-06 01:00,2022,12,6,01:00,3.7,,-5.7,,50,,0,,18,,7,,,,100.91,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-06 02:00,2022,12,6,02:00,2.9,,-5,,56,,0,,11,,5,,,,100.91,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-06 03:00,2022,12,6,03:00,4.3,,-6.5,,45,,0,,16,,7,,,,100.92,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-06 04:00,2022,12,6,04:00,4.2,,-6.5,,46,,0,,16,,6,,,,100.94,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-06 05:00,2022,12,6,05:00,4.4,,-6,,47,,0,,18,,6,,,,100.99,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-06 06:00,2022,12,6,06:00,4.3,,-5.9,,47,,0,,14,,4,,,,101.04,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-06 07:00,2022,12,6,07:00,4.6,,-6.1,,46,,0,,13,,9,,,,101.05,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-06 08:00,2022,12,6,08:00,4.5,,-5.5,,48,,0,,14,,10,,,,101,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-06 09:00,2022,12,6,09:00,4.3,,-5.1,,51,,0,,16,,9,,,,101.07,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-06 10:00,2022,12,6,10:00,3.9,,-5.2,,51,,0,,16,,4,,,,101.11,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-06 11:00,2022,12,6,11:00,3.3,,-4.5,,57,,0,,12,,6,,,,101.15,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-06 12:00,2022,12,6,12:00,3.6,,-4.6,,55,,0,,11,,8,,,,101.22,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-06 13:00,2022,12,6,13:00,3,,-4,,60,,0,,9,,4,,,,101.3,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-06 14:00,2022,12,6,14:00,3.4,,-4,,58,,0,,10,,5,,,,101.36,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-06 15:00,2022,12,6,15:00,3.6,,-3.2,,61,,0,,10,,4,,,,101.43,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-06 16:00,2022,12,6,16:00,4.2,,-3.2,,58,,0,,11,,8,,,,101.42,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-06 17:00,2022,12,6,17:00,4.6,,-2.5,,60,,0,,6,,7,,,,101.34,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-06 18:00,2022,12,6,18:00,4.5,,-2.4,,61,,0,,9,,8,,,,101.35,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-06 19:00,2022,12,6,19:00,4.4,,1.3,,80,,0.1,,10,,8,,,,101.34,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-06 20:00,2022,12,6,20:00,3.5,,2.1,,90,,0.3,,11,,10,,,,101.35,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-06 21:00,2022,12,6,21:00,3,,2.2,,94,,0.7,,8,,15,,,,101.39,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-06 22:00,2022,12,6,22:00,2.6,,2.1,,96,,0.7,,6,,13,,,,101.4,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-06 23:00,2022,12,6,23:00,2.3,,1.9,,97,,0.1,,6,,12,,,,101.4,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-07 00:00,2022,12,7,00:00,2.3,,1.9,,98,,0,,6,,11,,,,101.36,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-07 01:00,2022,12,7,01:00,2.2,,1.9,,98,,0,,6,,8,,,,101.31,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-07 02:00,2022,12,7,02:00,2.4,,2.1,,98,,0,,4,,10,,,,101.27,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-07 03:00,2022,12,7,03:00,2.6,,2.3,,98,,0,,4,,9,,,,101.23,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-07 04:00,2022,12,7,04:00,2.8,,2.5,,98,,0.1,,6,,9,,,,101.2,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-07 05:00,2022,12,7,05:00,3,,2.7,,98,,0.1,,4,,7,,,,101.16,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-07 06:00,2022,12,7,06:00,3.4,,3.2,,98,,0.1,,4,,7,,,,101.1,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-07 07:00,2022,12,7,07:00,3.4,,3.2,,99,,0.1,,5,,8,,,,101.06,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-07 08:00,2022,12,7,08:00,3.8,,3.6,,99,,0,,3,,6,,,,101.04,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-07 09:00,2022,12,7,09:00,3.7,,3.6,,99,,0,,5,,3,,,,100.95,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-07 10:00,2022,12,7,10:00,4,,3.8,,99,,0,,4,,3,,,,100.93,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-07 11:00,2022,12,7,11:00,3.9,,3.7,,99,,0,,30,,6,,,,100.96,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-07 12:00,2022,12,7,12:00,4.1,,4,,99,,0.2,,28,,8,,,,100.99,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-07 13:00,2022,12,7,13:00,3.7,,3.5,,99,,0.4,,32,,10,,,,101.02,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-07 14:00,2022,12,7,14:00,4,,3.8,,98,,0,,29,,4,,,,101.04,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-07 15:00,2022,12,7,15:00,4.5,,3.5,,93,,0,,34,,9,,,,101.06,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-07 16:00,2022,12,7,16:00,4.7,,4,,95,,0,,30,,5,,,,101.03,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-07 17:00,2022,12,7,17:00,4.6,,3.8,,95,,1.4,,32,,7,,,,100.99,,,,,,
-75.72,45.38,OTTAWA CDA RCS,6105978,2022-12-07 18:00,2022,12,7,18:00,4.4,,3.9,,97,,0.8,,26,,8,,,,100.99,,,,,,
